id_estado,estado,ciudad,superficie_km2,lada,ambito,poblacion,altitud,centro,suroeste,noreste
12,Guerrero,Tepecoacuilco de Trujano,,733,,,,"(18.1244427, -99.45632714284163)","(17.9174586, -99.634622)","(18.3372483, -99.3200588)"
12,Guerrero,Tepetixtla,,781,,,,"(17.2142237, -100.1166921)","(17.1742237, -100.1566921)","(17.2542237, -100.0766921)"
12,Guerrero,Tetitlán,,742,,,,"(17.1588365, -100.6399178)","(17.1388365, -100.6599178)","(17.1788365, -100.6199178)"
12,Guerrero,Tierra Colorada,,745,,,,"(17.166111, -99.529444)","(17.126111, -99.569444)","(17.206111, -99.489444)"
12,Guerrero,Tixtla,,754,,,,"(17.609185, -99.36843821770023)","(17.4738963, -99.468065)","(17.7392018, -99.2581189)"
12,Guerrero,Tlacoachistlahuaca,,741,,,,"(16.810833, -98.3)","(16.790833, -98.32)","(16.830833, -98.28)"
12,Guerrero,Tlacotepec,,736,,,,"(17.7884216, -99.9786594)","(17.777177, -99.986014)","(17.7980583, -99.971691)"
12,Guerrero,Tlalchapa,,732,,,,"(18.408333, -100.476944)","(18.388333, -100.496944)","(18.428333, -100.456944)"
12,Guerrero,Tlalixtaquilla,,757,,,,"(17.576111, -98.366389)","(17.556111, -98.386389)","(17.596111, -98.346389)"
12,Guerrero,Tlapa de Comonfort,,757,,,,"(17.543333, -98.578611)","(17.503333, -98.618611)","(17.583333, -98.538611)"
12,Guerrero,Tlapehuala,,732,,,,"(18.2395191, -100.5359216)","(18.1995191, -100.5759216)","(18.2795191, -100.4959216)"
12,Guerrero,Tlaxmalac,,727,,,,"(18.3609604, -99.4144427)","(18.3409604, -99.4344427)","(18.3809604, -99.3944427)"
12,Guerrero,Troncones (Emiliano Zapata),,755,,,,,,
12,Guerrero,Tulimán,,727,,,,"(18.0290733, -99.2561801)","(17.9890733, -99.2961801)","(18.0690733, -99.2161801)"
12,Guerrero,Villa Hidalgo (El Cubo),,732,,,,"(18.1608587, -100.3137057)","(18.1408587, -100.3337057)","(18.1808587, -100.2937057)"
12,Guerrero,Villa Nicolás Bravo,,732,,,,"(18.215833, -100.549444)","(18.195833, -100.569444)","(18.235833, -100.529444)"
12,Guerrero,Xaltianguis,,744,,,,"(17.098943, -99.7137695)","(17.058943, -99.7537695)","(17.138943, -99.6737695)"
12,Guerrero,Xochihuehuetlán,,757,,,,"(17.9055874, -98.4876698)","(17.8855874, -98.5076698)","(17.9255874, -98.4676698)"
12,Guerrero,Xochipala,,747,,,,"(17.810278, -99.639444)","(17.790278, -99.659444)","(17.830278, -99.619444)"
12,Guerrero,Xochistlahuaca,,741,,,,"(16.794444, -98.240556)","(16.774444, -98.260556)","(16.814444, -98.220556)"
12,Guerrero,Zacacoyuca,,733,,,,"(18.252778, -99.526944)","(18.232778, -99.546944)","(18.272778, -99.506944)"
12,Guerrero,Zacapalco,,727,,,,"(18.5372174, -99.4432427)","(18.5172174, -99.4632427)","(18.5572174, -99.4232427)"
12,Guerrero,Zacapuato,,732,,,,"(18.669444, -100.603889)","(18.649444, -100.623889)","(18.689444, -100.583889)"
12,Guerrero,Zacatipa,,757,,,,"(17.4664982, -98.5919459)","(17.4464982, -98.6119459)","(17.4864982, -98.5719459)"
12,Guerrero,Zacualpan,,742,,,,"(17.089167, -100.326111)","(17.069167, -100.346111)","(17.109167, -100.306111)"
12,Guerrero,Zihuatanejo,,755,,,,"(17.6467874, -101.5519746)","(17.6067874, -101.5919746)","(17.6867874, -101.5119746)"
12,Guerrero,Zirándaro,,767,,,,"(18.4776679, -100.9795527)","(18.4576679, -100.9995527)","(18.4976679, -100.9595527)"
12,Guerrero,Zumpango del Río,,747,,,,"(17.6503988, -99.5263596)","(17.6103988, -99.5663596)","(17.6903988, -99.4863596)"
13,Hidalgo,Acatlán,,775,,,,"(16.9525094, -98.6569894)","(16.9325094, -98.6769894)","(16.9725094, -98.6369894)"
13,Hidalgo,Acaxochitlán,,776,,,,"(20.1588567, -98.199741)","(20.1388567, -98.219741)","(20.1788567, -98.179741)"
13,Hidalgo,Actopan,,772,,,,"(20.2687373, -98.9431476)","(20.2287373, -98.9831476)","(20.3087373, -98.9031476)"
13,Hidalgo,Agua Blanca Iturbide,,774,,,,"(20.3505625, -98.3552732)","(20.3305625, -98.3752732)","(20.3705625, -98.3352732)"
13,Hidalgo,Ajacuba,,778,,,,"(20.0911075, -99.1216817)","(20.0511075, -99.1616817)","(20.1311075, -99.0816817)"
13,Hidalgo,Alfajayucan,,738,,,,"(20.4079856, -99.347978)","(20.3879856, -99.367978)","(20.4279856, -99.327978)"
13,Hidalgo,Apan,,748,,,,"(19.7098559, -98.4502318)","(19.6698559, -98.4902318)","(19.7498559, -98.4102318)"
13,Hidalgo,Atitalaquia,,778,,,,"(20.0514958, -99.2190898)","(20.0314958, -99.2390898)","(20.0714958, -99.1990898)"
13,Hidalgo,Atlapexco,,789,,,,"(21.0180952, -98.3475858)","(20.9980952, -98.3675858)","(21.0380952, -98.3275858)"
13,Hidalgo,Atotonilco de Tula,,778,,,,"(20.0080648, -99.2195813)","(19.9680648, -99.2595813)","(20.0480648, -99.1795813)"
13,Hidalgo,Atotonilco El Grande,,774,,,,"(20.2866923, -98.6682381)","(20.2466923, -98.7082381)","(20.3266923, -98.6282381)"
13,Hidalgo,Bomintzha,,773,,,,"(20.010833, -99.269444)","(19.990833, -99.289444)","(20.030833, -99.249444)"
13,Hidalgo,Calnali,,774,,,,"(20.8981905, -98.5841541)","(20.8781905, -98.6041541)","(20.9181905, -98.5641541)"
13,Hidalgo,Caltimacán,,759,,,,"(20.5375, -99.369167)","(20.5175, -99.389167)","(20.5575, -99.349167)"
13,Hidalgo,Cerro Colorado,,774,,,,"(20.0647694, -98.9529112)","(20.0647194, -98.9529612)","(20.0648194, -98.9528612)"
13,Hidalgo,Chapantongo,,763,,,,"(20.284444, -99.412222)","(20.264444, -99.432222)","(20.304444, -99.392222)"
13,Hidalgo,Chapulhuacán,,483,,,,"(21.1545855, -98.9036969)","(21.1345855, -98.9236969)","(21.1745855, -98.8836969)"
13,Hidalgo,Chicavasco,,772,,,,"(20.1953457, -98.9541421)","(20.1753457, -98.9741421)","(20.2153457, -98.9341421)"
13,Hidalgo,Chilcuautla,,738,,,,"(20.33, -99.23)","(20.31, -99.25)","(20.35, -99.21)"
13,Hidalgo,Ciudad Sahagún,,791,,,,"(19.771389, -98.580278)","(19.731389, -98.620278)","(19.811389, -98.540278)"
13,Hidalgo,Col. 28 de Mayo (Santa Rosa),,775,,,,,,
13,Hidalgo,Cuautepec de Hinojosa,,775,,,,"(20.0369628, -98.3121155)","(19.9969628, -98.3521155)","(20.0769628, -98.2721155)"
13,Hidalgo,El Alberto,,759,,,,"(20.4131903, -99.2173328)","(20.3931903, -99.2373328)","(20.4331903, -99.1973328)"
13,Hidalgo,El Pedregal San José,,775,,,,,,
13,Hidalgo,El Tephe,,759,,,,"(20.444722, -99.171111)","(20.424722, -99.191111)","(20.464722, -99.151111)"
13,Hidalgo,El Tothie,,738,,,,,,
13,Hidalgo,Emiliano Zapata,,748,,,,"(19.6546865, -98.544552)","(19.6146865, -98.584552)","(19.6946865, -98.504552)"
13,Hidalgo,Epazoyucan,,771,,,,"(20.0181268, -98.6364294)","(19.9781268, -98.6764294)","(20.0581268, -98.5964294)"
13,Hidalgo,Estación de Apulco,,774,,,,"(20.280833, -98.346944)","(20.260833, -98.366944)","(20.300833, -98.326944)"
13,Hidalgo,Gandho,,761,,,,"(20.546111, -99.686667)","(20.526111, -99.706667)","(20.566111, -99.666667)"
13,Hidalgo,General Pedro María Anaya,,773,,,,"(20.155278, -99.348333)","(20.135278, -99.368333)","(20.175278, -99.328333)"
13,Hidalgo,Huasca de Ocampo,,771,,,,"(20.202778, -98.575833)","(20.182778, -98.595833)","(20.222778, -98.555833)"
13,Hidalgo,Huautla,,746,,,,"(21.0338773, -98.2889425)","(21.0138773, -98.3089425)","(21.0538773, -98.2689425)"
13,Hidalgo,Huejutla de Reyes,,789,,,,"(21.1401103, -98.4152209)","(21.1001103, -98.4552209)","(21.1801103, -98.3752209)"
13,Hidalgo,Huichapan,,761,,,,"(20.3756746, -99.6489555)","(20.3356746, -99.6889555)","(20.4156746, -99.6089555)"
13,Hidalgo,Ixmiquilpan,,759,,,,"(20.481944, -99.218056)","(20.441944, -99.258056)","(20.521944, -99.178056)"
13,Hidalgo,Jacala,,441,,,,"(21.0067828, -99.1932616)","(20.9867828, -99.2132616)","(21.0267828, -99.1732616)"
13,Hidalgo,Jagüey de Téllez,,743,,,,,,
13,Hidalgo,Jaltepec,,775,,,,,,
13,Hidalgo,José María Morelos (San José),,748,,,,,,
13,Hidalgo,La Lagunilla,,775,,,,"(20.068889, -98.478333)",,
13,Hidalgo,La Providencia,,771,,,,,,
13,Hidalgo,Las Plazas,,779,,,,,,
13,Hidalgo,Maravillas,,761,,,,"(20.203889, -99.587222)","(20.183889, -99.607222)","(20.223889, -99.567222)"
13,Hidalgo,Melchor Ocampo (El Salto),,773,,,,"(19.943611, -99.285)","(19.923611, -99.305)","(19.963611, -99.265)"
13,Hidalgo,Metepec,,774,,,,"(20.258695799999998, -98.34469729514626)","(20.1881832, -98.4270788)","(20.3292949, -98.2597406)"
13,Hidalgo,Metztitlán,,774,,,,"(20.5646523, -98.82910318850998)","(20.3883017, -98.9654036)","(20.740914, -98.6565551)"
13,Hidalgo,Mezquititlán,,774,,,,"(20.5327278, -98.6391576)","(20.5127278, -98.6591576)","(20.5527278, -98.6191576)"
13,Hidalgo,Mineral del Monte,,771,,,,"(20.1384604, -98.6733356)","(20.0984604, -98.7133356)","(20.1784604, -98.6333356)"
13,Hidalgo,Mixquiahuala,,738,,,,"(20.2307339, -99.2098021)","(20.1907339, -99.2498021)","(20.2707339, -99.1698021)"
13,Hidalgo,Molango,,774,,,,"(20.785556, -98.729167)","(20.765556, -98.749167)","(20.805556, -98.709167)"
13,Hidalgo,Napateco,,775,,,,"(20.131667, -98.334167)",,
13,Hidalgo,Nopala,,761,,,,"(20.251389, -99.644167)","(20.231389, -99.664167)","(20.271389, -99.624167)"
13,Hidalgo,Omitlán de Juárez,,771,,,,"(20.168611, -98.647778)","(20.148611, -98.667778)","(20.188611, -98.627778)"
13,Hidalgo,Orizabita,,759,,,,,,
13,Hidalgo,Pachuca de Soto,,771,,,,"(20.1165413, -98.7413535)","(19.9565413, -98.9013535)","(20.2765413, -98.5813535)"
13,Hidalgo,Pisaflores Hidalgo,,483,,,,"(21.194167, -99.006389)","(21.174167, -99.026389)","(21.214167, -98.986389)"
13,Hidalgo,Praderas del Potrero,,591,,,,,,
13,Hidalgo,San Agustín Tlaxiaca,,743,,,,"(20.1152483, -98.8865856)","(20.0752483, -98.9265856)","(20.1552483, -98.8465856)"
13,Hidalgo,San Agustín Zapotlán,,743,,,,"(19.872222, -98.716389)","(19.852222, -98.736389)","(19.892222, -98.696389)"
13,Hidalgo,San Bartolo Tutotepec,,774,,,,"(20.3990583, -98.2040078)","(20.3790583, -98.2240078)","(20.4190583, -98.1840078)"
13,Hidalgo,San Buenaventura,,773,,,,"(19.820278, -99.325)","(19.800278, -99.345)","(19.840278, -99.305)"
13,Hidalgo,San Felipe Orizatlán,,483,,,,"(21.246097499999998, -98.55909022435655)","(21.0933697, -98.6947536)","(21.3985208, -98.4634231)"
13,Hidalgo,San Juan Tilcuautla,,771,,,,"(20.159444, -98.800556)","(20.139444, -98.820556)","(20.179444, -98.780556)"
13,Hidalgo,San Juan Tizahuapan,,771,,,,"(20.0496313, -98.6652858)","(20.0296313, -98.6852858)","(20.0696313, -98.6452858)"
13,Hidalgo,San Miguel Vindho,,773,,,,,,
13,Hidalgo,San Pedro Tlachichilco,,776,,,,"(20.1616146, -98.2636354)","(20.1416146, -98.2836354)","(20.1816146, -98.2436354)"
13,Hidalgo,San Salvador,,738,,,,,,
13,Hidalgo,San Sebastián Tenochtitlán,,761,,,,"(20.2802226, -99.6884447)","(20.2602226, -99.7084447)","(20.3002226, -99.6684447)"
13,Hidalgo,Santa Ana Ahuehuepan,,773,,,,"(20.121944, -99.345556)","(20.101944, -99.365556)","(20.141944, -99.325556)"
13,Hidalgo,Santa Ana de Allende,,775,,,,"(21.123889, -98.985833)","(21.103889, -99.005833)","(21.143889, -98.965833)"
13,Hidalgo,Santa Ana Hueytlalpan,,775,,,,,,
13,Hidalgo,Santa Mónica,,771,,,,"(20.305833, -98.221389)","(20.285833, -98.241389)","(20.325833, -98.201389)"
13,Hidalgo,Santa Matilde,,771,,,,,,
13,Hidalgo,Santiago de Anaya,,772,,,,"(20.381667, -98.962778)","(20.361667, -98.982778)","(20.401667, -98.942778)"
13,Hidalgo,Santiago Tepeyahualco,,743,,,,"(19.847778, -98.671111)","(19.827778, -98.691111)","(19.867778, -98.651111)"
13,Hidalgo,Santiago Tezontlale,,778,,,,"(20.1609861, -99.0971528)","(20.1409861, -99.1171528)","(20.1809861, -99.0771528)"
13,Hidalgo,Santiago Tlapacoya,,771,,,,"(20.1028189, -98.8320841)","(20.0828189, -98.8520841)","(20.1228189, -98.8120841)"
13,Hidalgo,Santiago Tlautla,,773,,,,"(19.9646514, -99.3717954)","(19.9446514, -99.3917954)","(19.9846514, -99.3517954)"
13,Hidalgo,Santiago Tulantepec,,775,,,,"(20.0363291, -98.3568451)","(19.9963291, -98.3968451)","(20.0763291, -98.3168451)"
13,Hidalgo,Santo Tomás,,743,,,,"(19.902778, -98.569167)","(19.882778, -98.589167)","(19.922778, -98.549167)"
13,Hidalgo,Singuilucan,,775,,,,"(19.9670931, -98.5194797)","(19.9470931, -98.5394797)","(19.9870931, -98.4994797)"
13,Hidalgo,Tasquillo,,759,,,,"(20.551111, -99.312222)","(20.531111, -99.332222)","(20.571111, -99.292222)"
13,Hidalgo,Teñhe,,738,,,,"(20.192778, -99.178333)","(20.172778, -99.198333)","(20.212778, -99.158333)"
13,Hidalgo,Tecozautla,,761,,,,"(20.5332325, -99.6342791)","(20.5132325, -99.6542791)","(20.5532325, -99.6142791)"
13,Hidalgo,Tehuetlán,,789,,,,"(21.053611, -98.508611)","(21.033611, -98.528611)","(21.073611, -98.488611)"
13,Hidalgo,Tenango de Doria,,776,,,,"(20.3373893, -98.2246172)","(20.3173893, -98.2446172)","(20.3573893, -98.2046172)"
13,Hidalgo,Teocalco,,778,,,,,,
13,Hidalgo,Tepatepec,,738,,,,"(20.2470894, -99.0896003)","(20.2070894, -99.1296003)","(20.2870894, -99.0496003)"
13,Hidalgo,Tepeji de Ocampo,,773,,,,"(19.9085102, -99.3430608)","(19.8685102, -99.3830608)","(19.9485102, -99.3030608)"
13,Hidalgo,Tezontepec de Aldama,,763,,,,"(20.1930716, -99.2732634)","(20.1730716, -99.2932634)","(20.2130716, -99.2532634)"
13,Hidalgo,Tianguistengo,,774,,,,"(20.7275, -98.629167)","(20.7075, -98.649167)","(20.7475, -98.609167)"
13,Hidalgo,Tizayuca,,779,,,,"(19.841245, -98.9815648)","(19.801245, -99.0215648)","(19.881245, -98.9415648)"
13,Hidalgo,Tlahuelilpan,,763,,,,"(20.1299144, -99.2304059)","(20.0899144, -99.2704059)","(20.1699144, -99.1904059)"
13,Hidalgo,Tlahuelompa,,774,,,,,,
13,Hidalgo,Tlanchinol,,774,,,,"(21.0447667, -98.63485070371769)","(20.9020319, -98.7385167)","(21.187412, -98.5067613)"
13,Hidalgo,Tlaxcoapan,,778,,,,"(20.0897619, -99.2219672)","(20.0497619, -99.2619672)","(20.1297619, -99.1819672)"
13,Hidalgo,Tolcayuca,,743,,,,"(19.956667, -98.920278)","(19.936667, -98.940278)","(19.976667, -98.900278)"
13,Hidalgo,Tula,,773,,,,"(20.051702, -99.3450677)","(20.011702, -99.3850677)","(20.091702, -99.3050677)"
13,Hidalgo,Tulancingo,,775,,,,"(20.0839585, -98.3635381)","(20.0521737, -98.5021638)","(20.2122984, -98.2465569)"
13,Hidalgo,Villa Tezontepec,,743,,,,"(19.879722, -98.819167)","(19.859722, -98.839167)","(19.899722, -98.799167)"
13,Hidalgo,Xochitlán,,738,,,,"(20.296111, -99.187222)","(20.276111, -99.207222)","(20.316111, -99.167222)"
13,Hidalgo,Yolotepec,,772,,,,"(20.3916339, -99.0751816)","(20.3716339, -99.0951816)","(20.4116339, -99.0551816)"
13,Hidalgo,Zacualtipán,,774,,,,"(20.649792, -98.656326)","(20.609792, -98.696326)","(20.689792, -98.616326)"
13,Hidalgo,Zapotlán de Juárez,,743,,,,"(19.971389, -98.859722)","(19.931389, -98.899722)","(20.011389, -98.819722)"
13,Hidalgo,Zempoala,,743,,,,"(19.9155478, -98.6685621)","(19.8755478, -98.7085621)","(19.9555478, -98.6285621)"
13,Hidalgo,Zimapán,,759,,,,"(20.736944, -99.381944)","(20.696944, -99.421944)","(20.776944, -99.341944)"
14,Jalisco,Acatic,,378,,,,"(20.7805923, -102.9101603)","(20.7405923, -102.9501603)","(20.8205923, -102.8701603)"
14,Jalisco,Acatlán de Juárez,,387,,,,"(20.421966, -103.5916753)","(20.381966, -103.6316753)","(20.461966, -103.5516753)"
14,Jalisco,Ahualulco,,386,,,,"(20.700743, -103.9741457)","(20.660743, -104.0141457)","(20.740743, -103.9341457)"
14,Jalisco,Ajijic,,376,,,,"(20.3001977, -103.2619347)","(20.2601977, -103.3019347)","(20.3401977, -103.2219347)"
14,Jalisco,Amacueca,,372,,,,"(20.0114392, -103.6005879)","(19.9714392, -103.6405879)","(20.0514392, -103.5605879)"
14,Jalisco,Amatitán,,374,,,,"(20.8320718, -103.7285106)","(20.7920718, -103.7685106)","(20.8720718, -103.6885106)"
14,Jalisco,Ameca,,375,,,,"(20.5486695, -104.0470901)","(20.5086695, -104.0870901)","(20.5886695, -104.0070901)"
14,Jalisco,Antonio Escobedo,,386,,,,,,
14,Jalisco,Arandas,,348,,,,"(20.74931205, -102.3142822111025)","(20.5875762, -102.5501104)","(20.9110817, -102.0515102)"
14,Jalisco,Atemajac de Brizuela,,326,,,,"(20.1411118, -103.7284429)","(20.1211118, -103.7484429)","(20.1611118, -103.7084429)"
14,Jalisco,Atengo,,349,,,,,,
14,Jalisco,Atenguillo,,388,,,,"(20.415062, -104.4932364)","(20.395062, -104.5132364)","(20.435062, -104.4732364)"
14,Jalisco,Atenquique,,371,,,,"(19.5293674, -103.4398821)","(19.5093674, -103.4598821)","(19.5493674, -103.4198821)"
14,Jalisco,Atequiza,,376,,,,"(20.3931514, -103.1385074)","(20.3531514, -103.1785074)","(20.4331514, -103.0985074)"
14,Jalisco,Atotonilco El Alto,,391,,,,"(20.5496954, -102.5085246)","(20.5367277, -102.5375404)","(20.5695301, -102.4916666)"
14,Jalisco,Autlán,,317,,,,"(19.7703379, -104.3642747)","(19.7303379, -104.4042747)","(19.8103379, -104.3242747)"
14,Jalisco,Ayotlán,,345,,,,"(20.5287297, -102.3290479)","(20.4887297, -102.3690479)","(20.5687297, -102.2890479)"
14,Jalisco,Ayutla,,316,,,,"(20.1300786, -104.3459271)","(20.0900786, -104.3859271)","(20.1700786, -104.3059271)"
14,Jalisco,Bajío de San José,,475,,,,"(21.6755912, -102.115968)","(21.6355912, -102.155968)","(21.7155912, -102.075968)"
14,Jalisco,Barranca de Otates,,326,,,,,,
14,Jalisco,Barranca de Santa Clara,,326,,,,"(20.257382, -103.6505689)","(20.237382, -103.6705689)","(20.277382, -103.6305689)"
14,Jalisco,Base Aérea Militar No. 5,,33,,,,,,
14,Jalisco,Belén del Refugio,,346,,,,"(21.5305438, -102.4352901)","(21.5105438, -102.4552901)","(21.5505438, -102.4152901)"
14,Jalisco,Bellavista,,387,,,,"(20.4366325, -103.6347956)","(20.4166325, -103.6547956)","(20.4566325, -103.6147956)"
14,Jalisco,Betania,,345,,,,"(20.5806449, -102.3792814)","(20.5606449, -102.3992814)","(20.6006449, -102.3592814)"
14,Jalisco,Betulia,,474,,,,"(21.7572214, -102.0218421)",,
14,Jalisco,Buenavista,,385,,,,"(20.4526297, -103.5218295)","(20.4326297, -103.5418295)","(20.4726297, -103.5018295)"
14,Jalisco,Cañadas de Obregón,,431,,,,"(21.1496247, -102.6889285)","(21.1296247, -102.7089285)","(21.1696247, -102.6689285)"
14,Jalisco,Cajititlán,,33,,,,"(20.434493, -103.3099356)","(20.394493, -103.3499356)","(20.474493, -103.2699356)"
14,Jalisco,Campamento Sarh,,322,,,,,,
14,Jalisco,Campo Acosta,,322,,,,,,
14,Jalisco,Capilla de Guadalupe,,378,,,,"(20.8274512, -102.5915681)","(20.7874512, -102.6315681)","(20.8674512, -102.5515681)"
14,Jalisco,Capilla de Milpillas,,378,,,,"(20.6626634, -102.8428523)","(20.6426634, -102.8628523)","(20.6826634, -102.8228523)"
14,Jalisco,Careyes,,315,,,,,,
14,Jalisco,Casimiro Castillo,,357,,,,"(19.6047572, -104.4350852)","(19.5647572, -104.4750852)","(19.6447572, -104.3950852)"
14,Jalisco,Chapala,,376,,,,"(20.2954814, -103.1898601)","(20.2554814, -103.2298601)","(20.3354814, -103.1498601)"
14,Jalisco,Chimaltitán,,437,,,,"(21.7793416, -103.7805694)","(21.7593416, -103.8005694)","(21.7993416, -103.7605694)"
14,Jalisco,Chiquilistlán,,385,,,,"(20.080107599999998, -103.88157852559075)","(19.9582858, -103.9883355)","(20.2017904, -103.7464173)"
14,Jalisco,Cihuatlán,,315,,,,"(19.2390374, -104.5618485)","(19.1990374, -104.6018485)","(19.2790374, -104.5218485)"
14,Jalisco,Citala,,372,,,,"(20.1057919, -103.2640308)","(20.0857919, -103.2840308)","(20.1257919, -103.2440308)"
14,Jalisco,Ciudad Guzmán,,341,,,,"(19.7001632, -103.463935)","(19.5401632, -103.623935)","(19.8601632, -103.303935)"
14,Jalisco,Club de Golf Santa Anita,,33,,,,,,
14,Jalisco,Cocula,,377,,,,"(20.3624772, -103.8222644)","(20.3224772, -103.8622644)","(20.4024772, -103.7822644)"
14,Jalisco,Cofradía,,372,,,,"(20.028913, -103.554276)","(20.008913, -103.574276)","(20.048913, -103.534276)"
14,Jalisco,Colotlan,,499,,,,"(22.1118391, -103.2668332)","(22.0718391, -103.3068332)","(22.1518391, -103.2268332)"
14,Jalisco,Concepción de Buenos Aires,,372,,,,"(19.9787759, -103.2610415)","(19.9587759, -103.2810415)","(19.9987759, -103.2410415)"
14,Jalisco,Cuautitlán,,357,,,,"(19.386389, -104.518889)","(19.386339, -104.518939)","(19.386439, -104.518839)"
14,Jalisco,Cuautla,,316,,,,"(20.2023598, -104.4060635)","(20.1823598, -104.4260635)","(20.2223598, -104.3860635)"
14,Jalisco,Cuquio,,373,,,,"(20.9286245, -103.0225269)","(20.8886245, -103.0625269)","(20.9686245, -102.9825269)"
14,Jalisco,Degollado,,345,,,,"(20.447027, -102.134087)","(20.4383149, -102.1501509)","(20.4593106, -102.1163336)"
14,Jalisco,Ejutla,,343,,,,"(19.9053706, -104.16421)","(19.8653706, -104.20421)","(19.9453706, -104.12421)"
14,Jalisco,El Arenal,,374,,,,"(20.7766043, -103.6947997)","(20.7366043, -103.7347997)","(20.8166043, -103.6547997)"
14,Jalisco,El Carmen,,386,,,,"(20.4061892, -102.4193546)","(20.3861892, -102.4393546)","(20.4261892, -102.3993546)"
14,Jalisco,El Chante,,317,,,,"(19.7160806, -104.2007281)","(19.6760806, -104.2407281)","(19.7560806, -104.1607281)"
14,Jalisco,El Grullo,,321,,,,"(19.8060797, -104.2177339)","(19.7660797, -104.2577339)","(19.8460797, -104.1777339)"
14,Jalisco,El Jazmín,,343,,,,"(19.6524221, -103.7092712)","(19.6324221, -103.7292712)","(19.6724221, -103.6892712)"
14,Jalisco,El Limón,,321,,,,"(19.827022, -104.1582114)","(19.787022, -104.1982114)","(19.867022, -104.1182114)"
14,Jalisco,El Puesto,,474,,,,,,
14,Jalisco,El Salto,,33,,,,"(20.5196964, -103.1813141)","(20.4796964, -103.2213141)","(20.5596964, -103.1413141)"
14,Jalisco,El Salvador,,374,,,,"(21.0159185, -103.7163319)","(20.9759185, -103.7563319)","(21.0559185, -103.6763319)"
14,Jalisco,El Tuito,,322,,,,"(20.3198285, -105.3274623)","(20.2798285, -105.3674623)","(20.3598285, -105.2874623)"
14,Jalisco,Encarnación de Díaz,,475,,,,"(21.5266145, -102.2398707)","(21.4866145, -102.2798707)","(21.5666145, -102.1998707)"
14,Jalisco,Estipac,,377,,,,"(20.3602796, -103.72403859899458)","(20.3551892, -103.7340145)","(20.3653088, -103.7183504)"
14,Jalisco,Etzatlán,,386,,,,,,
14,Jalisco,Francisco Javier Mina,,391,,,,,,
14,Jalisco,Gómez Farías,,341,,,,,,
14,Jalisco,Guachinango,,388,,,,"(20.575544, -104.3815626)","(20.555544, -104.4015626)","(20.595544, -104.3615626)"
14,Jalisco,Guadalajara,187.9,33,U,,,"(20.6720375, -103.338396)","(20.6037373, -103.4070646)","(20.752699, -103.2637617)"
14,Jalisco,Hostotipaquillo,,386,,,,"(21.0584771, -104.050605)","(20.9361447, -104.2427129)","(21.2053611, -103.8563418)"
14,Jalisco,Huascato,,345,,,,,,
14,Jalisco,Huejucar,,457,,,,"(22.3593882, -103.211439)","(22.3193882, -103.251439)","(22.3993882, -103.171439)"
14,Jalisco,Huejuquilla El Alto,,457,,,,"(22.6273632, -103.896721)","(22.5873632, -103.936721)","(22.6673632, -103.856721)"
